age,height_cm,weight_kg,overall,potential,value_eur,wage_eur,skill_moves
30,183,80,66,66,600000,3000,3
33,184,78,66,66,375000,4000,3
30,185,76,66,66,500000,4000,2
32,186,70,66,66,400000,5000,2
34,180,70,66,66,325000,2000,2
31,184,70,66,66,475000,4000,2
32,183,69,66,66,475000,3000,2
34,178,75,66,66,250000,1000,2
31,185,83,66,66,475000,2000,3
33,179,75,66,66,400000,2000,3
33,180,76,66,66,300000,2000,2
29,193,76,66,66,550000,3000,2
29,176,71,66,66,550000,6000,2
33,188,93,66,66,350000,2000,1
30,197,85,66,66,425000,3000,1
34,177,77,66,66,325000,3000,4
30,177,77,66,66,525000,12000,3
28,188,76,66,66,575000,4000,2
29,175,71,66,66,650000,4000,2
32,188,91,66,66,525000,5000,2
31,178,65,66,66,475000,4000,2
35,175,68,66,66,275000,2000,3
31,180,73,66,66,475000,2000,3
29,184,78,66,66,525000,3000,2
29,180,72,66,66,525000,3000,3
30,191,78,66,66,625000,3000,4
29,182,71,66,66,625000,3000,3
29,201,94,66,66,650000,6000,2
32,180,73,66,66,500000,5000,3
30,177,74,66,66,525000,4000,2
30,180,74,66,66,525000,2000,2
32,180,76,66,66,400000,1000,3
32,174,75,66,66,400000,4000,3
32,180,75,66,66,400000,500,2
28,185,71,66,66,550000,2000,3
30,177,67,66,66,600000,5000,3
31,178,77,66,66,475000,500,2
29,179,75,66,66,550000,500,2
29,172,64,66,66,625000,4000,3
30,183,79,66,66,600000,5000,3
33,189,74,66,66,400000,3000,3
32,192,84,66,66,425000,6000,2
29,188,80,66,66,550000,4000,2
28,179,77,66,66,650000,3000,3
31,182,82,66,66,475000,3000,2
31,180,74,66,66,550000,2000,3
28,196,93,66,66,575000,4000,2
29,180,72,66,66,550000,3000,2
28,182,72,66,66,650000,4000,3
31,186,84,66,66,575000,8000,3
29,192,96,66,66,450000,8000,1
29,196,83,66,66,650000,5000,3
29,184,75,66,66,0,0,3
29,177,71,66,66,525000,3000,3
28,182,79,66,66,550000,4000,2
29,176,67,66,66,0,0,2
27,173,66,66,66,650000,3000,3
28,188,88,66,66,475000,2000,1
28,177,70,66,66,675000,4000,3
28,177,72,66,66,650000,6000,3
28,179,70,66,66,675000,500,3
32,188,88,66,66,425000,2000,2
30,175,68,66,66,600000,500,3
31,196,84,66,66,425000,2000,1
32,185,78,66,66,475000,2000,3
29,181,73,66,66,625000,3000,3
30,179,80,66,66,600000,5000,3
29,186,80,66,66,625000,3000,3
28,183,78,66,66,550000,2000,2
32,185,75,66,66,0,0,3
30,179,79,66,66,625000,2000,3
29,181,79,66,66,625000,3000,3
33,193,93,66,66,300000,3000,2
31,194,84,66,66,425000,3000,1
31,192,88,66,66,575000,12000,3
28,174,69,66,66,650000,2000,3
28,176,69,66,66,550000,3000,2
29,183,70,66,66,625000,4000,3
28,182,74,66,66,650000,3000,3
29,177,70,66,66,625000,3000,3
29,183,72,66,66,550000,4000,2
31,182,73,66,66,550000,4000,2
29,192,79,66,66,550000,3000,3
28,166,60,66,66,650000,3000,3
29,197,79,66,66,550000,2000,2
30,188,81,66,66,525000,1000,2
29,182,75,66,66,550000,4000,2
28,178,71,66,66,650000,2000,3
28,181,77,66,66,550000,3000,2
29,184,80,66,66,650000,3000,3
30,185,78,66,66,500000,3000,2
36,193,88,66,66,0,0,1
32,178,75,66,66,400000,3000,2
29,188,82,66,66,650000,2000,2
29,185,79,66,66,550000,3000,2
34,186,83,66,66,275000,2000,1
28,186,74,66,66,675000,500,3
27,170,67,66,66,675000,4000,3
32,183,74,66,66,400000,2000,2
30,178,74,66,66,625000,6000,2
29,193,84,66,66,450000,2000,1
30,187,84,66,66,525000,2000,2
30,188,85,66,66,625000,5000,3
28,176,68,66,66,650000,2000,3
28,183,73,66,66,650000,2000,3
28,175,70,66,66,650000,3000,3
32,190,80,66,66,400000,4000,1
29,195,84,66,66,550000,4000,2
29,179,67,66,66,625000,2000,3
28,182,81,66,66,675000,2000,2
27,179,80,66,66,575000,500,2
34,184,77,66,66,275000,4000,1
31,172,68,66,66,475000,5000,3
29,193,88,66,66,550000,2000,2
32,182,79,66,66,525000,3000,2
31,183,79,66,66,475000,2000,2
30,181,76,66,66,500000,500,3
28,182,76,66,66,675000,3000,3
29,185,77,66,66,550000,10000,2
30,172,60,66,66,500000,7000,2
28,174,68,66,66,650000,4000,3
32,184,78,66,66,425000,6000,2
28,192,84,66,66,575000,4000,2
30,179,73,66,66,525000,9000,3
31,185,84,66,66,425000,2000,1
34,178,82,66,66,240000,9000,2
27,179,70,66,66,575000,7000,2
33,185,79,66,66,300000,3000,2
29,185,80,66,66,550000,3000,2
30,188,82,66,66,500000,3000,2
31,187,82,66,66,475000,3000,2
30,177,72,66,66,525000,3000,2
27,187,81,66,66,675000,7000,3
30,174,68,66,66,500000,3000,2
30,178,75,66,66,600000,950,3
29,188,86,66,66,550000,900,2
28,174,76,66,66,550000,1000,2
34,179,74,66,66,250000,800,3
30,174,71,66,66,625000,500,3
33,190,88,66,66,350000,500,1
33,188,81,66,66,400000,5000,2
30,179,76,66,66,500000,3000,2
28,183,78,66,66,675000,3000,3
32,191,83,66,66,425000,3000,2
31,174,74,66,66,475000,3000,2
31,189,80,66,66,475000,3000,3
32,184,74,66,66,475000,1000,2
27,170,68,66,66,675000,2000,2
30,182,79,66,66,625000,3000,2
30,178,76,66,66,525000,3000,2
29,180,75,66,66,525000,1000,2
28,180,77,66,66,650000,2000,3
31,194,95,66,66,575000,3000,2
33,174,63,66,66,300000,500,2
30,183,81,66,66,425000,500,1
29,168,68,66,66,625000,3000,3
33,187,81,66,66,350000,500,1
27,192,88,66,66,675000,2000,2
29,180,76,66,66,625000,5000,3
32,177,76,66,66,400000,3000,3
26,176,72,66,66,700000,2000,3
29,189,84,66,66,550000,8000,2
29,176,60,66,66,625000,900,3
27,184,75,66,66,575000,1000,2
30,176,77,66,66,525000,500,3
28,173,71,66,66,650000,2000,2
28,177,69,66,66,650000,2000,3
28,178,72,66,66,550000,3000,2
30,187,80,66,66,525000,4000,2
28,183,76,66,66,550000,3000,2
29,182,73,66,66,625000,4000,3
27,183,74,66,66,675000,6000,3
28,169,66,66,66,650000,6000,3
27,179,74,66,66,675000,6000,3
30,175,64,66,66,600000,2000,2
29,173,70,66,66,525000,2000,2
29,190,81,66,66,450000,4000,1
32,185,79,66,66,425000,3000,2
32,177,62,66,66,400000,4000,3
30,189,83,66,66,525000,2000,2
27,175,72,66,66,675000,500,3
32,176,69,66,66,500000,3000,3
31,183,79,66,66,575000,8000,3
31,186,82,66,66,475000,1000,2
27,180,69,66,66,675000,2000,3
28,177,76,66,66,650000,5000,3
30,180,75,66,66,600000,4000,3
31,182,78,66,66,550000,2000,2
26,177,75,66,66,700000,500,3
27,175,74,66,66,650000,5000,2
30,180,76,66,66,425000,650,1
32,183,73,66,66,500000,500,3
30,180,72,66,66,600000,2000,3
28,193,84,66,66,550000,3000,2
27,172,65,66,66,675000,500,3
29,195,88,66,66,550000,3000,2
31,187,83,66,66,475000,500,2
30,171,62,66,66,500000,3000,3
32,175,71,66,66,475000,3000,3
30,181,78,66,66,625000,500,3
24,187,77,66,66,625000,6000,2
28,181,78,66,66,650000,4000,3
28,178,74,66,66,650000,7000,3
20,184,81,66,66,625000,4000,2
28,177,73,66,66,675000,8000,3
20,166,65,66,66,725000,5000,2
28,178,77,66,66,575000,4000,2
20,181,69,66,66,725000,3000,3
24,179,74,66,66,700000,6000,3
33,185,75,66,66,350000,1000,1
26,170,66,66,66,700000,3000,3
29,185,78,66,66,650000,1000,3
28,176,70,66,66,650000,5000,3
32,172,71,66,66,500000,4000,2
35,173,62,66,66,300000,1000,3
28,166,60,66,66,650000,4000,2
31,169,67,66,66,575000,4000,2
29,170,63,66,66,525000,4000,2
31,182,75,66,66,475000,2000,2
29,177,70,66,66,625000,2000,2
35,180,69,66,66,180000,2000,3
29,173,69,66,66,625000,2000,2
27,170,65,66,66,675000,3000,3
33,182,79,66,66,400000,4000,3
29,173,69,66,66,650000,4000,3
30,182,74,66,66,525000,4000,2
30,176,69,66,66,600000,3000,3
27,176,66,66,66,675000,2000,3
29,175,70,66,66,550000,2000,2
29,181,78,66,66,550000,2000,2
28,174,68,66,66,550000,6000,2
20,172,69,66,66,725000,6000,3
30,188,76,66,66,525000,3000,2
31,185,82,66,66,0,0,3
34,180,67,66,66,275000,900,1
31,184,79,66,66,575000,500,2
20,181,71,66,66,725000,5000,3
20,175,71,66,66,725000,7000,3
32,166,68,66,66,500000,500,2
28,192,88,66,66,575000,2000,2
30,180,75,66,66,525000,2000,2
28,188,80,66,66,650000,5000,3
34,187,80,66,66,350000,3000,2
34,187,82,66,66,350000,5000,2
31,186,76,66,66,475000,5000,2
28,181,82,66,66,675000,7000,3
28,180,77,66,66,550000,2000,3
27,175,70,66,66,675000,2000,3
28,177,76,66,66,650000,4000,3
31,192,81,66,66,475000,1000,2
31,185,80,66,66,550000,1000,3
28,176,75,66,66,650000,9000,3
30,177,75,66,66,600000,6000,3
29,170,70,66,66,625000,500,3
27,175,71,66,66,575000,1000,3
27,175,75,66,66,675000,3000,3
27,178,73,66,66,675000,2000,3
30,184,73,66,66,600000,4000,2
31,185,76,66,66,475000,1000,2
27,176,70,66,66,675000,2000,3
27,176,72,66,66,675000,3000,3
29,173,67,66,66,525000,500,2
32,185,72,66,66,500000,3000,2
31,186,84,66,66,425000,4000,1
33,186,77,66,66,300000,500,2
32,175,68,66,66,525000,2000,3
28,177,73,66,66,650000,500,3
31,173,60,66,66,550000,500,3
28,188,73,66,66,550000,3000,2
33,191,86,66,66,300000,3000,2
27,176,72,66,66,675000,2000,3
31,181,78,66,66,475000,3000,2
30,185,81,66,66,525000,3000,2
30,185,83,66,66,0,0,1
30,172,71,66,66,600000,4000,2
28,178,74,66,66,550000,4000,2
34,175,70,66,66,230000,500,2
29,180,74,66,66,650000,500,3
31,184,78,66,66,475000,500,2
30,170,66,66,66,525000,500,2
32,178,79,66,66,400000,500,2
30,175,72,66,66,600000,500,3
29,172,68,66,66,625000,2000,2
29,192,89,66,66,450000,500,1
27,177,70,66,66,575000,500,2
28,185,75,66,66,675000,500,2
30,184,74,66,66,600000,500,3
32,185,78,66,66,425000,500,2
29,172,66,66,66,625000,500,3
31,179,79,66,66,575000,500,3
28,183,79,66,66,550000,500,2
28,180,75,66,66,675000,500,2
29,168,65,66,66,625000,2000,3
30,189,75,66,66,525000,6000,2
27,178,66,66,66,675000,3000,3
31,180,66,66,66,475000,2000,2
30,169,68,66,66,600000,2000,2
33,173,70,66,66,400000,2000,2
29,175,69,66,66,625000,3000,3
26,166,62,66,66,700000,3000,4
17,166,68,65,85,1100000,2000,3
18,185,72,65,85,1100000,2000,3
17,170,64,65,85,1100000,4000,3
17,180,67,65,85,1000000,500,2
18,168,66,65,84,1100000,2000,4
19,185,70,65,83,1200000,11000,3
19,190,83,65,83,1200000,2000,2
19,175,65,65,83,1200000,4000,3
19,185,77,65,83,1100000,6000,2
18,183,78,65,83,1000000,6000,2
18,192,80,65,83,1100000,3000,2
20,175,69,65,82,1100000,7000,2
18,194,78,65,82,1000000,5000,2
19,180,75,65,82,1200000,1000,3
18,175,65,65,82,1100000,2000,3
20,173,70,65,82,1200000,8000,3
18,170,68,65,82,1100000,4000,4
20,175,72,65,81,1100000,3000,2
17,180,67,65,81,1100000,500,3
18,170,65,65,81,1100000,2000,3
19,176,70,65,81,1200000,500,2
18,177,67,65,81,1100000,5000,2
20,173,61,65,80,1200000,9000,3
19,176,60,65,80,1100000,2000,3
19,189,82,65,80,1200000,4000,2
20,168,65,65,80,1200000,15000,3
19,175,65,65,80,1200000,1000,3
19,186,76,65,80,1100000,1000,2
19,190,78,65,80,1200000,5000,2
18,178,79,65,80,1100000,7000,3
19,175,66,65,80,1200000,2000,3
20,174,61,65,80,1200000,2000,3
21,179,68,65,79,1200000,500,3
21,175,72,65,79,1100000,5000,2
19,183,82,65,79,1200000,2000,3
20,178,73,65,79,1200000,2000,3
19,184,77,65,79,1100000,2000,2
20,177,74,65,79,1200000,4000,3
20,193,88,65,79,1000000,1000,1
19,176,71,65,79,1100000,3000,3
19,176,72,65,79,1200000,4000,2
20,189,74,65,79,1100000,500,2
21,195,85,65,78,1100000,6000,3
19,189,76,65,78,825000,500,1
20,174,72,65,78,1000000,1000,3
20,193,79,65,78,1100000,2000,3
20,176,69,65,78,1000000,2000,3
21,177,74,65,78,975000,3000,3
19,181,76,65,78,1000000,4000,3
21,188,86,65,78,975000,3000,2
21,189,71,65,78,1000000,4000,3
19,180,70,65,78,950000,11000,3
21,176,65,65,78,1000000,2000,3
19,178,70,65,78,925000,5000,2
20,183,83,65,78,975000,2000,2
20,182,69,65,78,1000000,3000,2
20,191,83,65,78,975000,1000,2
19,178,75,65,78,1000000,3000,3
20,187,76,65,78,850000,2000,1
19,183,78,65,78,1000000,5000,2
20,187,80,65,78,1100000,500,2
22,180,85,65,77,775000,5000,1
22,177,70,65,77,950000,4000,4
22,189,75,65,77,875000,2000,2
21,181,75,65,77,975000,2000,2
21,178,74,65,77,975000,2000,3
20,173,72,65,77,875000,2000,2
21,193,79,65,77,900000,2000,2
20,175,77,65,77,900000,3000,2
21,179,70,65,77,900000,2000,3
19,183,68,65,77,925000,2000,3
21,182,72,65,77,975000,5000,3
18,168,60,65,77,800000,3000,3
19,170,63,65,77,950000,3000,3
19,177,65,65,77,850000,3000,2
19,179,77,65,77,875000,2000,3
21,180,78,65,76,875000,4000,2
22,185,79,65,76,750000,5000,1
22,182,77,65,76,850000,3000,2
22,186,80,65,76,850000,1000,2
21,170,60,65,76,925000,2000,3
21,186,73,65,76,925000,500,3
21,177,71,65,76,850000,3000,2
22,179,72,65,76,925000,500,3
20,188,80,65,76,850000,6000,3
22,178,75,65,76,925000,3000,3
20,179,65,65,76,925000,1000,4
22,169,63,65,76,850000,2000,2
20,187,91,65,76,850000,3000,2
21,174,66,65,76,950000,2000,3
22,168,69,65,76,850000,3000,2
22,186,80,65,76,750000,3000,1
22,165,63,65,76,850000,5000,3
22,172,56,65,76,850000,1000,2
20,175,70,65,76,925000,2000,3
22,184,74,65,76,850000,2000,2
21,195,88,65,76,850000,1000,2
21,171,66,65,76,850000,2000,2
21,171,59,65,76,925000,5000,3
22,178,69,65,76,900000,7000,3
22,180,74,65,76,900000,4000,3
20,175,66,65,76,850000,3000,3
21,180,65,65,76,925000,3000,3
21,182,71,65,76,875000,650,2
19,190,84,65,76,725000,1000,1
22,175,69,65,76,925000,1000,4
20,170,65,65,76,925000,4000,2
21,175,72,65,76,925000,500,4
21,182,76,65,76,925000,1000,2
20,175,72,65,76,925000,3000,3
22,187,80,65,76,850000,2000,2
20,174,66,65,76,850000,7000,3
20,176,80,65,76,850000,2000,2
20,183,75,65,76,925000,2000,4
23,180,80,65,75,675000,600,1
22,172,70,65,75,875000,10000,3
21,186,80,65,75,700000,1000,1
21,173,65,65,75,875000,5000,3
21,173,67,65,75,875000,2000,3
22,180,72,65,75,850000,4000,2
22,196,78,65,75,800000,3000,2
23,195,91,65,75,675000,3000,1
22,184,73,65,75,875000,2000,3
23,182,75,65,75,675000,4000,1
22,185,88,65,75,875000,3000,3
20,182,81,65,75,800000,4000,3
20,180,68,65,75,800000,3000,2
21,178,75,65,75,800000,3000,2
22,180,72,65,75,775000,2000,3
21,175,71,65,75,875000,3000,3
23,190,80,65,75,800000,2000,2
21,170,65,65,75,875000,2000,3
20,197,82,65,75,800000,2000,2
21,185,75,65,75,800000,1000,2
20,173,65,65,75,800000,2000,2
22,190,79,65,75,800000,2000,2
21,169,72,65,75,875000,4000,3
22,193,80,65,75,800000,4000,2
20,172,68,65,75,875000,3000,2
21,180,74,65,75,875000,2000,2
22,182,74,65,75,800000,3000,2
22,190,83,65,75,875000,2000,3
21,183,77,65,75,800000,500,2
20,186,77,65,75,700000,900,1
21,175,73,65,75,875000,5000,2
20,187,83,65,75,800000,4000,2
22,178,71,65,75,875000,500,2
20,187,76,65,75,875000,3000,3
22,180,72,65,75,800000,2000,2
19,186,74,65,75,775000,500,2
21,175,75,65,75,875000,4000,3
20,178,68,65,75,800000,2000,2
23,178,77,65,74,825000,2000,4
22,173,60,65,74,775000,3000,3
23,183,63,65,74,850000,10000,3
22,176,73,65,74,825000,4000,3
22,185,78,65,74,750000,4000,2
23,184,80,65,74,750000,8000,2
23,188,80,65,74,775000,3000,3
24,188,80,65,74,775000,2000,2
22,195,89,65,74,650000,2000,1
22,174,64,65,74,750000,4000,3
22,179,75,65,74,825000,2000,3
22,172,65,65,74,825000,500,4
21,179,73,65,74,850000,3000,2
22,182,73,65,74,825000,7000,3
21,178,72,65,74,775000,2000,2
23,172,58,65,74,750000,2000,2
22,177,68,65,74,750000,2000,2
21,183,69,65,74,750000,2000,2
21,172,68,65,74,750000,2000,2
21,183,77,65,74,850000,10000,2
21,178,74,65,74,750000,950,2
23,186,81,65,74,825000,700,3
21,180,78,65,74,750000,2000,3
23,183,79,65,74,850000,6000,2
21,177,64,65,74,850000,2000,3
22,179,68,65,74,825000,2000,3
22,172,70,65,74,750000,2000,2
21,186,78,65,74,775000,2000,3
20,185,87,65,74,775000,2000,2
21,181,72,65,74,750000,2000,3
21,176,66,65,74,850000,500,3
21,180,84,65,74,775000,2000,2
21,201,88,65,74,650000,800,1
22,181,73,65,74,750000,2000,2
23,184,80,65,74,750000,2000,2
23,187,79,65,74,850000,4000,2
23,183,75,65,74,825000,500,2
20,178,74,65,74,825000,2000,2
22,178,72,65,74,750000,2000,2
21,184,80,65,74,775000,2000,2
23,180,73,65,74,750000,1000,2
22,182,78,65,74,750000,1000,2
22,193,88,65,74,750000,8000,2
22,186,80,65,74,750000,3000,2
22,170,68,65,74,825000,1000,2
23,178,70,65,74,775000,2000,2
22,192,89,65,74,850000,4000,2
21,178,64,65,74,850000,500,2
23,177,70,65,74,825000,5000,3
22,171,58,65,74,850000,2000,3
22,171,72,65,74,825000,3000,2
21,178,77,65,74,850000,3000,3
22,173,67,65,74,850000,5000,3
22,191,90,65,74,750000,1000,2
21,174,68,65,74,850000,11000,3
22,172,68,65,74,750000,6000,2
21,175,63,65,74,750000,3000,2
22,173,77,65,74,750000,500,2
22,183,81,65,74,750000,500,2
23,165,58,65,74,825000,500,3
21,184,80,65,74,775000,500,2
21,176,67,65,74,750000,500,2
20,188,80,65,74,850000,500,2
20,175,65,65,74,750000,2000,2
21,185,75,65,74,775000,10000,2
20,180,75,65,74,850000,3000,3
21,173,69,65,74,850000,3000,3
24,189,65,65,73,625000,3000,1
23,191,85,65,73,625000,2000,1
23,179,71,65,73,800000,3000,2
23,193,78,65,73,625000,3000,1
23,184,69,65,73,625000,2000,1
22,188,80,65,73,725000,1000,2
22,180,80,65,73,725000,1000,2
23,177,68,65,73,800000,9000,3
23,170,68,65,73,800000,2000,3
22,187,78,65,73,625000,2000,1
22,180,76,65,73,700000,4000,2
23,185,77,65,73,625000,2000,1
24,185,80,65,73,625000,4000,1
24,184,88,65,73,725000,2000,2
23,187,83,65,73,700000,2000,2
21,178,76,65,73,725000,8000,2
22,170,64,65,73,800000,3000,3
23,190,85,65,73,775000,1000,3
22,173,70,65,73,800000,3000,3
21,196,73,65,73,725000,1000,2
23,174,67,65,73,775000,3000,3
23,177,70,65,73,800000,2000,3
21,188,80,65,73,725000,2000,2
23,195,89,65,73,725000,2000,2
22,191,81,65,73,725000,1000,2
23,194,92,65,73,725000,2000,2
23,173,72,65,73,800000,3000,3
22,174,61,65,73,800000,3000,3
21,185,73,65,73,800000,2000,3
22,182,67,65,73,725000,2000,2
21,177,70,65,73,725000,5000,2
22,192,82,65,73,625000,3000,1
22,187,86,65,73,725000,2000,2
24,193,79,65,73,625000,1000,1
23,197,89,65,73,800000,4000,2
22,175,74,65,73,800000,2000,2
23,179,69,65,73,625000,3000,1
22,180,76,65,73,800000,3000,3
21,194,87,65,73,725000,1000,2
21,180,70,65,73,800000,1000,3
22,191,76,65,73,725000,5000,2
20,170,69,65,73,800000,2000,2
23,185,80,65,73,800000,4000,2
23,187,79,65,73,625000,2000,1
23,189,82,65,73,0,0,2
24,175,74,65,73,725000,2000,2
21,190,85,65,73,725000,1000,2
23,182,85,65,73,800000,2000,3
21,168,68,65,73,800000,500,2
22,180,76,65,73,625000,500,1
21,174,64,65,73,725000,3000,2
21,176,74,65,73,725000,5000,2
22,187,77,65,73,700000,2000,2
22,183,83,65,73,700000,2000,2
24,185,72,65,72,700000,2000,3
24,191,89,65,72,575000,1000,1
23,180,80,65,72,675000,2000,2
23,170,60,65,72,750000,850,3
24,188,76,65,72,675000,3000,2
23,193,80,65,72,750000,3000,3
24,178,74,65,72,775000,3000,3
25,183,82,65,72,675000,3000,2
25,186,87,65,72,675000,1000,2
24,180,72,65,72,700000,3000,2
23,184,76,65,72,675000,4000,2
23,181,83,65,72,675000,3000,2
24,176,74,65,72,750000,3000,3
23,177,72,65,72,750000,2000,3
23,181,74,65,72,775000,11000,2
24,177,60,65,72,675000,5000,2
24,186,74,65,72,575000,2000,1
22,185,75,65,72,750000,3000,3
23,180,65,65,72,750000,4000,3
22,173,68,65,72,675000,2000,2
23,181,64,65,72,675000,2000,2
23,180,75,65,72,675000,2000,2
22,179,77,65,72,750000,500,4
22,186,81,65,72,775000,4000,2
22,184,81,65,72,775000,3000,3
24,190,76,65,72,675000,500,2
21,178,70,65,72,750000,3000,3
22,190,87,65,72,775000,4000,3
24,178,76,65,72,750000,5000,2
22,190,80,65,72,675000,2000,2
22,185,75,65,72,700000,7000,2
22,171,66,65,72,675000,3000,2
22,190,75,65,72,700000,3000,2
22,185,77,65,72,675000,500,2
22,184,81,65,72,675000,2000,2
21,181,72,65,72,775000,2000,3
22,188,78,65,72,575000,2000,1
22,182,78,65,72,675000,650,2
25,187,65,65,72,675000,2000,2
22,181,71,65,72,750000,3000,3
23,184,76,65,72,750000,2000,3
22,177,77,65,72,675000,5000,2
24,176,70,65,72,775000,4000,3
24,173,73,65,72,675000,3000,2
23,175,68,65,72,750000,4000,3
21,182,75,65,72,775000,2000,2
22,178,69,65,72,750000,5000,3
24,170,70,65,72,775000,4000,3
22,166,69,65,72,700000,4000,2
23,173,75,65,72,775000,2000,3
24,185,74,65,72,700000,4000,2
23,187,78,65,72,675000,500,2
22,184,84,65,72,675000,3000,3
23,184,70,65,72,675000,1000,2
24,190,83,65,72,700000,2000,2
24,187,84,65,72,775000,3000,2
23,185,83,65,72,675000,500,2
22,183,78,65,72,750000,2000,3
24,173,70,65,72,775000,500,3
24,172,74,65,72,750000,500,2
23,177,71,65,72,775000,4000,2
22,189,83,65,72,675000,2000,2
22,186,78,65,72,675000,500,2
22,180,71,65,72,675000,500,2
21,168,65,65,72,675000,500,3
22,169,68,65,72,750000,3000,2
22,171,70,65,72,750000,3000,2
22,178,70,65,72,700000,2000,2
23,174,73,65,71,725000,3000,3
24,190,75,65,71,750000,9000,3
24,180,76,65,71,750000,3000,2
24,183,75,65,71,675000,1000,2
24,191,80,65,71,675000,1000,2
23,187,80,65,71,650000,1000,3
23,183,72,65,71,750000,2000,2
25,188,83,65,71,650000,2000,2
24,180,75,65,71,650000,1000,2
24,188,78,65,71,550000,9000,1
23,178,74,65,71,725000,1000,3
24,188,74,65,71,675000,3000,2
24,169,64,65,71,750000,3000,2
24,178,67,65,71,750000,5000,3
24,183,67,65,71,725000,9000,2
23,185,80,65,71,750000,5000,3
24,174,68,65,71,650000,4000,2
23,180,78,65,71,650000,3000,2
23,182,79,65,71,675000,2000,2
23,193,85,65,71,750000,2000,3
24,175,69,65,71,750000,500,3
22,175,64,65,71,650000,2000,2
24,186,79,65,71,675000,5000,2
22,177,79,65,71,750000,2000,3
23,190,78,65,71,675000,3000,3
22,184,78,65,71,750000,5000,3
23,165,65,65,71,750000,500,4
23,186,84,65,71,650000,850,2
21,177,72,65,71,675000,2000,2
24,175,75,65,71,750000,950,2
24,199,90,65,71,750000,5000,3
24,172,70,65,71,750000,5000,3
25,172,70,65,71,675000,2000,3
23,193,81,65,71,675000,2000,2
23,191,78,65,71,675000,3000,2
24,183,84,65,71,675000,5000,2
20,178,74,65,71,675000,2000,3
23,175,70,65,71,750000,2000,3
23,176,68,65,71,750000,2000,3
23,166,62,65,71,650000,500,2
23,185,81,65,71,650000,2000,2
23,195,95,65,71,750000,4000,2
25,177,70,65,71,675000,500,2
23,170,64,65,71,650000,2000,2
22,185,76,65,71,675000,500,2
23,182,78,65,71,750000,500,2
23,169,64,65,71,750000,2000,3
24,170,67,65,71,750000,3000,3
23,182,73,65,71,550000,500,1
23,180,84,65,71,750000,500,2
22,171,66,65,71,650000,500,2
24,185,86,65,71,550000,500,1
22,191,79,65,71,675000,2000,2
23,178,72,65,71,675000,2000,2
23,193,82,65,71,675000,2000,2
25,183,69,65,70,700000,3000,3
25,182,70,65,70,525000,3000,1
25,183,73,65,70,700000,3000,3
24,186,74,65,70,650000,3000,2
24,178,68,65,70,725000,3000,3
26,184,77,65,70,650000,750,2
23,168,73,65,70,725000,3000,3
25,198,93,65,70,525000,12000,1
25,178,72,65,70,625000,3000,2
26,179,76,65,70,525000,500,1
26,187,82,65,70,625000,7000,2
25,191,83,65,70,650000,2000,2
23,168,64,65,70,650000,3000,2
26,191,80,65,70,525000,2000,1
26,185,75,65,70,625000,7000,2
25,180,77,65,70,650000,3000,3
24,187,84,65,70,725000,5000,3
25,195,89,65,70,725000,3000,2
24,175,77,65,70,725000,2000,3
23,174,72,65,70,700000,700,3
24,175,66,65,70,725000,4000,3
24,182,76,65,70,650000,8000,2
24,183,75,65,70,725000,5000,3
25,188,80,65,70,725000,6000,3
24,179,70,65,70,650000,500,2
25,179,74,65,70,725000,3000,3
23,189,84,65,70,650000,3000,2
24,182,80,65,70,650000,1000,2
24,179,70,65,70,725000,3000,3
25,183,78,65,70,525000,1000,1
24,183,87,65,70,650000,3000,2
25,195,92,65,70,650000,4000,2
23,185,67,65,70,650000,3000,3
